Participant,Interaction,Hand,Bone,X,Y,Z,Time
3,1,L,l_ring_finger_tip_marker,-0.001219098,2.0704,-0.09723606,4732.461
3,1,L,l_pinky_finger_tip_marker,0.005193105,2.064906,-0.1074883,4732.461
3,1,R,b_r_wrist,0.1962417,1.995323,-0.1305844,4732.461
3,1,R,b_r_forearm_stub,0.1962417,1.995323,-0.1305844,4732.461
3,1,R,b_r_thumb0,0.2043007,2.016923,-0.1198638,4732.461
3,1,R,b_r_thumb1,0.2109374,2.039408,-0.1116154,4732.461
3,1,R,b_r_thumb2,0.210404,2.070866,-0.103417,4732.461
3,1,R,b_r_thumb3,0.1960746,2.097608,-0.08853427,4732.461
3,1,R,b_r_index1,0.2153157,2.054416,-0.05333383,4732.461
3,1,R,b_r_index2,0.2159917,2.081773,-0.02707341,4732.461
3,1,R,b_r_index3,0.2143519,2.104752,-0.01933056,4732.461
3,1,R,b_r_middle1,0.194427,2.047149,-0.05015776,4732.461
3,1,R,b_r_middle2,0.187714,2.078543,-0.02166066,4732.461
3,1,R,b_r_middle3,0.1831253,2.105706,-0.02197848,4732.461
3,1,R,b_r_ring1,0.1751022,2.044236,-0.05727094,4732.461
3,1,R,b_r_ring2,0.1670155,2.081469,-0.04896354,4732.461
3,1,R,b_r_ring3,0.1709501,2.095288,-0.07131726,4732.461
3,1,R,b_r_pinky0,0.1710164,2.017671,-0.1052288,4732.461
3,1,R,b_r_pinky1,0.1570327,2.042242,-0.06938588,4732.461
3,1,R,b_r_pinky2,0.1533477,2.0727,-0.06781166,4732.461
3,1,R,b_r_pinky3,0.1599249,2.083733,-0.0835456,4732.461
3,1,R,r_thumb_finger_tip_marker,0.1766525,2.109154,-0.0787526,4732.461
3,1,R,r_index_finger_tip_marker,0.2113663,2.125811,-0.01234234,4732.461
3,1,R,r_middle_finger_tip_marker,0.1794829,2.129889,-0.02712948,4732.461
3,1,R,r_ring_finger_tip_marker,0.1794555,2.092213,-0.09395821,4732.461
3,1,R,r_pinky_finger_tip_marker,0.1726957,2.083791,-0.1014071,4732.461
3,1,L,b_l_wrist,-0.02519383,2.003006,-0.1324614,4743.701
3,1,L,b_l_forearm_stub,-0.02519383,2.003006,-0.1324614,4743.701
3,1,L,b_l_thumb0,-0.02953518,2.025518,-0.121471,4743.701
3,1,L,b_l_thumb1,-0.0325218,2.048673,-0.1129511,4743.701
3,1,L,b_l_thumb2,-0.0272992,2.079459,-0.1038947,4743.701
3,1,L,b_l_thumb3,-0.004975044,2.099641,-0.08852209,4743.701
3,1,L,b_l_index1,-0.03365539,2.063633,-0.05451173,4743.701
3,1,L,b_l_index2,-0.03020132,2.089981,-0.02744966,4743.701
3,1,L,b_l_index3,-0.0259132,2.110715,-0.01551712,4743.701
3,1,L,b_l_middle1,-0.0141908,2.053046,-0.05163668,4743.701
3,1,L,b_l_middle2,-0.001931978,2.081434,-0.02186077,4743.701
3,1,L,b_l_middle3,0.007449266,2.106271,-0.01450868,4743.701
3,1,L,b_l_ring1,0.00433333,2.047111,-0.05899595,4743.701
3,1,L,b_l_ring2,0.01758343,2.083786,-0.05884362,4743.701
3,1,L,b_l_ring3,0.009480229,2.084481,-0.08414187,4743.701
3,1,L,b_l_pinky0,0.003575176,2.020716,-0.1072149,4743.701
3,1,L,b_l_pinky1,0.02171762,2.042336,-0.07133443,4743.701
3,1,L,b_l_pinky2,0.02702272,2.072131,-0.07660992,4743.701
3,1,L,b_l_pinky3,0.01746821,2.074097,-0.0944256,4743.701
3,1,L,l_thumb_finger_tip_marker,0.01735962,2.104583,-0.07941426,4743.701
3,1,L,l_index_finger_tip_marker,-0.02110987,2.128078,-0.00222321,4743.701
3,1,L,l_middle_finger_tip_marker,0.01629333,2.128624,-0.007668399,4743.701
3,1,L,l_ring_finger_tip_marker,-0.002930391,2.066276,-0.09457984,4743.701
3,1,L,l_pinky_finger_tip_marker,0.003269385,2.060734,-0.1045232,4743.701
3,1,R,b_r_wrist,0.1969901,1.990168,-0.1283226,4743.701
3,1,R,b_r_forearm_stub,0.1969901,1.990168,-0.1283226,4743.701
3,1,R,b_r_thumb0,0.20528,2.011302,-0.1168741,4743.701
3,1,R,b_r_thumb1,0.2120507,2.033451,-0.1078615,4743.701
3,1,R,b_r_thumb2,0.2115608,2.064685,-0.09884474,4743.701
3,1,R,b_r_thumb3,0.197428,2.091102,-0.08321236,4743.701
3,1,R,b_r_index1,0.2169119,2.046292,-0.04909772,4743.701
3,1,R,b_r_index2,0.218554,2.07244,-0.02167348,4743.701
3,1,R,b_r_index3,0.2174675,2.095106,-0.01297063,4743.701
3,1,R,b_r_middle1,0.195977,2.03909,-0.04608347,4743.701
3,1,R,b_r_middle2,0.1897411,2.069343,-0.01627358,4743.701
3,1,R,b_r_middle3,0.1853993,2.096536,-0.01545151,4743.701
3,1,R,b_r_ring1,0.1765964,2.036594,-0.05320334,4743.701
3,1,R,b_r_ring2,0.1689018,2.073539,-0.04337374,4743.701
3,1,R,b_r_ring3,0.1726667,2.088613,-0.06493139,4743.701
3,1,R,b_r_pinky0,0.1720695,2.011801,-0.1020617,4743.701
3,1,R,b_r_pinky1,0.1584562,2.035186,-0.06529482,4743.701
3,1,R,b_r_pinky2,0.154924,2.065588,-0.06266043,4743.701
3,1,R,b_r_pinky3,0.1614472,2.077372,-0.07786448,4743.701
3,1,R,r_thumb_finger_tip_marker,0.1782351,2.102677,-0.07302115,4743.701
3,1,R,r_index_finger_tip_marker,0.2150182,2.115826,-0.004851305,4743.701
3,1,R,r_middle_finger_tip_marker,0.1818873,2.120981,-0.01928914,4743.701
3,1,R,r_ring_finger_tip_marker,0.1808905,2.087078,-0.08783177,4743.701
3,1,R,r_pinky_finger_tip_marker,0.1741436,2.078549,-0.09574035,4743.701
3,1,L,b_l_wrist,-0.02597331,1.999596,-0.1321422,4757.603
3,1,L,b_l_forearm_stub,-0.02597331,1.999596,-0.1321422,4757.603
3,1,L,b_l_thumb0,-0.03059165,2.021654,-0.1203717,4757.603
3,1,L,b_l_thumb1,-0.03375863,2.044471,-0.1110428,4757.603
3,1,L,b_l_thumb2,-0.0284946,2.075084,-0.1014421,4757.603
3,1,L,b_l_thumb3,-0.005988332,2.09476,-0.08568399,4757.603
3,1,L,b_l_index1,-0.03546561,2.057278,-0.05210409,4757.603
3,1,L,b_l_index2,-0.03237028,2.083012,-0.02441539,4757.603
3,1,L,b_l_index3,-0.02840045,2.103326,-0.01167883,4757.603
3,1,L,b_l_middle1,-0.01591917,2.046773,-0.04949292,4757.603
3,1,L,b_l_middle2,-0.004559995,2.073279,-0.01769433,4757.603
3,1,L,b_l_middle3,0.004375897,2.097319,-0.007635596,4757.603
3,1,L,b_l_ring1,0.002703167,2.041279,-0.0569467,4757.603
3,1,L,b_l_ring2,0.01573935,2.077979,-0.05496202,4757.603
3,1,L,b_l_ring3,0.008049566,2.080449,-0.08027823,4757.603
3,1,L,b_l_pinky0,0.002478102,2.016644,-0.106093,4757.603
3,1,L,b_l_pinky1,0.02020409,2.037115,-0.06934145,4757.603
3,1,L,b_l_pinky2,0.02542133,2.06712,-0.07337285,4757.603
3,1,L,b_l_pinky3,0.01599087,2.07009,-0.09111538,4757.603
3,1,L,l_thumb_finger_tip_marker,0.01632005,2.099586,-0.07645056,4757.603
3,1,L,l_index_finger_tip_marker,-0.02398551,2.119976,0.002623552,4757.603
3,1,L,l_middle_finger_tip_marker,0.01283352,2.118673,0.002220605,4757.603
3,1,L,l_ring_finger_tip_marker,-0.004216193,2.063244,-0.09244236,4757.603
3,1,L,l_pinky_finger_tip_marker,0.00177516,2.057529,-0.1021738,4757.603
3,1,R,b_r_wrist,0.1975799,1.986106,-0.1265404,4757.603
3,1,R,b_r_forearm_stub,0.1975799,1.986106,-0.1265404,4757.603
3,1,R,b_r_thumb0,0.2060499,2.006856,-0.1145352,4757.603
3,1,R,b_r_thumb1,0.2129028,2.028731,-0.1049334,4757.603
3,1,R,b_r_thumb2,0.2123944,2.059788,-0.09532656,4757.603
3,1,R,b_r_thumb3,0.1983888,2.085948,-0.07915649,4757.603
3,1,R,b_r_index1,0.2181536,2.039855,-0.04584877,4757.603
3,1,R,b_r_index2,0.2206599,2.064994,-0.01756034,4757.603
3,1,R,b_r_index3,0.2200744,2.087368,-0.008088284,4757.603
3,1,R,b_r_middle1,0.1971824,2.032708,-0.04295927,4757.603
3,1,R,b_r_middle2,0.1913123,2.062104,-0.01223285,4757.603
3,1,R,b_r_middle3,0.18717,2.089289,-0.01055972,4757.603
3,1,R,b_r_ring1,0.1777605,2.030539,-0.05007377,4757.603
3,1,R,b_r_ring2,0.1703773,2.067214,-0.03906686,4757.603
3,1,R,b_r_ring3,0.1740023,2.083301,-0.05990453,4757.603
3,1,R,b_r_pinky0,0.1728963,2.007155,-0.09959048,4757.603
3,1,R,b_r_pinky1,0.1595685,2.029588,-0.06213206,4757.603
3,1,R,b_r_pinky2,0.1561503,2.059924,-0.0587028,4757.603
3,1,R,b_r_pinky3,0.1626274,2.072303,-0.07344637,4757.603
3,1,R,r_thumb_finger_tip_marker,0.1793733,2.097543,-0.06866081,4757.603
3,1,R,r_index_finger_tip_marker,0.218113,2.107763,0.0009388295,4757.603
3,1,R,r_middle_finger_tip_marker,0.1837683,2.113888,-0.01338114,4757.603
3,1,R,r_ring_finger_tip_marker,0.1819981,2.083097,-0.08293578,4757.603
3,1,R,r_pinky_finger_tip_marker,0.1752678,2.074444,-0.09127233,4757.603
3,1,L,b_l_wrist,-0.02658786,1.996907,-0.1318906,4775.509
3,1,L,b_l_forearm_stub,-0.02658786,1.996907,-0.1318906,4775.509
3,1,L,b_l_thumb0,-0.03142321,2.018589,-0.1195224,4775.509
3,1,L,b_l_thumb1,-0.03472307,2.041121,-0.1095697,4775.509
3,1,L,b_l_thumb2,-0.02937461,2.071612,-0.09963106,4775.509
3,1,L,b_l_thumb3,-0.00664908,2.090853,-0.08365311,4775.509
3,1,L,b_l_index1,-0.03687609,2.052226,-0.05029751,4775.509
3,1,L,b_l_index2,-0.03404271,2.077501,-0.02216169,4775.509
3,1,L,b_l_index3,-0.03032294,2.097455,-0.008795543,4775.509
3,1,L,b_l_middle1,-0.01726506,2.041793,-0.04789033,4775.509
3,1,L,b_l_middle2,-0.006669343,2.066565,-0.01447165,4775.509
3,1,L,b_l_middle3,0.001844048,2.089644,-0.002068185,4775.509
3,1,L,b_l_ring1,0.001431631,2.036648,-0.05540646,4775.509
3,1,L,b_l_ring2,0.01431658,2.073287,-0.05191267,4775.509
3,1,L,b_l_ring3,0.006982014,2.077297,-0.07713714,4775.509
3,1,L,b_l_pinky0,0.001616034,2.013414,-0.1052314,4775.509
3,1,L,b_l_pinky1,0.01902006,2.032963,-0.06782932,4775.509
3,1,L,b_l_pinky2,0.02419047,2.063095,-0.07084864,4775.509
3,1,L,b_l_pinky3,0.0148685,2.066929,-0.08848234,4775.509
3,1,L,l_thumb_finger_tip_marker,0.01565197,2.09559,-0.07435612,4775.509
3,1,L,l_index_finger_tip_marker,-0.02622218,2.11347,0.006302662,4775.509
3,1,L,l_middle_finger_tip_marker,0.009901118,2.109777,0.01035735,4775.509
3,1,L,l_ring_finger_tip_marker,-0.005164859,2.061099,-0.09071977,4775.509
3,1,L,l_pinky_finger_tip_marker,0.0006185479,2.055136,-0.100314,4775.509
3,1,R,b_r_wrist,0.1980449,1.982903,-0.1251353,4775.509
3,1,R,b_r_forearm_stub,0.1980449,1.982903,-0.1251353,4775.509
3,1,R,b_r_thumb0,0.2066554,2.003342,-0.1127025,4775.509
3,1,R,b_r_thumb1,0.2135504,2.024997,-0.1026447,4775.509
3,1,R,b_r_thumb2,0.2129746,2.055923,-0.09262627,4775.509
3,1,R,b_r_thumb3,0.1990428,2.081888,-0.07608318,4775.509
3,1,R,b_r_index1,0.2191216,2.034763,-0.04334416,4775.509
3,1,R,b_r_index2,0.2224453,2.059062,-0.01441357,4775.509
3,1,R,b_r_index3,0.2223356,2.081173,-0.004326221,4775.509
3,1,R,b_r_middle1,0.1981219,2.027661,-0.04055111,4775.509
3,1,R,b_r_middle2,0.1925345,2.056429,-0.009184086,4775.509
3,1,R,b_r_middle3,0.1885529,2.083591,-0.006877903,4775.509
3,1,R,b_r_ring1,0.1786692,2.025747,-0.0476549,4775.509
3,1,R,b_r_ring2,0.1715331,2.062182,-0.03572808,4775.509
3,1,R,b_r_ring3,0.1750345,2.079105,-0.0559149,4775.509
3,1,R,b_r_pinky0,0.1735458,2.003482,-0.09765831,4775.509
3,1,R,b_r_pinky1,0.1604389,2.025154,-0.05967813,4775.509
3,1,R,b_r_pinky2,0.1571001,2.055427,-0.05565534,4775.509
3,1,R,b_r_pinky3,0.1635327,2.06829,-0.06999777,4775.509
3,1,R,r_thumb_finger_tip_marker,0.1801693,2.093513,-0.06536644,4775.509
3,1,R,r_index_finger_tip_marker,0.2208392,2.101266,0.005436566,4775.509
3,1,R,r_middle_finger_tip_marker,0.1852418,2.10828,-0.008911801,4775.509
3,1,R,r_ring_finger_tip_marker,0.1828387,2.080075,-0.0789923,4775.509
3,1,R,r_pinky_finger_tip_marker,0.176128,2.07128,-0.08773341,4775.509
3,1,L,b_l_wrist,-0.02706956,1.994799,-0.1316934,4787.787
3,1,L,b_l_forearm_stub,-0.02706956,1.994799,-0.1316934,4787.787
3,1,L,b_l_thumb0,-0.03207379,2.016175,-0.1188684,4787.787
3,1,L,b_l_thumb1,-0.03546565,2.038476,-0.1084363,4787.787
3,1,L,b_l_thumb2,-0.02999611,2.068887,-0.0983211,4787.787
3,1,L,b_l_thumb3,-0.007021574,2.087751,-0.08224973,4787.787
3,1,L,b_l_index1,-0.03797011,2.048245,-0.04893963,4787.787
3,1,L,b_l_index2,-0.03532398,2.073195,-0.02049722,4787.787
3,1,L,b_l_index3,-0.03180705,2.092833,-0.006616721,4787.787
3,1,L,b_l_middle1,-0.01830852,2.037873,-0.04668951,4787.787
3,1,L,b_l_middle2,-0.008362595,2.061091,-0.01198057,4787.787
3,1,L,b_l_middle3,-0.0002441886,2.083148,0.002392299,4787.787
3,1,L,b_l_ring1,0.0004444569,2.033,-0.05424708,4787.787
3,1,L,b_l_ring2,0.01323238,2.069533,-0.04949863,4787.787
3,1,L,b_l_ring3,0.006219673,2.074908,-0.07456005,4787.787
3,1,L,b_l_pinky0,0.0009425159,2.010874,-0.1045711,4787.787
3,1,L,b_l_pinky1,0.01809861,2.02969,-0.06668209,4787.787
3,1,L,b_l_pinky2,0.02325842,2.059895,-0.06887831,4787.787
3,1,L,b_l_pinky3,0.01403591,2.064485,-0.08638339,4787.787
3,1,L,l_thumb_finger_tip_marker,0.01528644,2.092423,-0.07293645,4787.787
3,1,L,l_index_finger_tip_marker,-0.02796899,2.108274,0.0091343,4787.787
3,1,L,l_middle_finger_tip_marker,0.007415578,2.101963,0.01695066,4787.787
3,1,L,l_ring_finger_tip_marker,-0.005829842,2.059715,-0.08933827,4787.787
3,1,L,l_pinky_finger_tip_marker,-0.0002629815,2.053425,-0.09884794,4787.787
3,1,R,b_r_wrist,0.1984093,1.980393,-0.1240339,4787.787
3,1,R,b_r_forearm_stub,0.1984093,1.980393,-0.1240339,4787.787
3,1,R,b_r_thumb0,0.207129,2.000582,-0.1112734,4787.787
3,1,R,b_r_thumb1,0.214034,2.022067,-0.100864,4787.787
3,1,R,b_r_thumb2,0.213353,2.0529,-0.09057158,4787.787
3,1,R,b_r_thumb3,0.1994535,2.078724,-0.07378202,4787.787
3,1,R,b_r_index1,0.2198728,2.030764,-0.04141706,4787.787
3,1,R,b_r_index2,0.2239559,2.054365,-0.0120094,4787.787
3,1,R,b_r_index3,0.2242899,2.076242,-0.00143082,4787.787
3,1,R,b_r_middle1,0.198851,2.023698,-0.03869831,4787.787
3,1,R,b_r_middle2,0.193483,2.052019,-0.006888904,4787.787
3,1,R,b_r_middle3,0.1896297,2.079157,-0.004116533,4787.787
3,1,R,b_r_ring1,0.1793753,2.021984,-0.04578982,4787.787
3,1,R,b_r_ring2,0.172434,2.058213,-0.03314207,4787.787
3,1,R,b_r_ring3,0.1758191,2.075842,-0.05273539,4787.787
3,1,R,b_r_pinky0,0.1740532,2.000597,-0.09615441,4787.787
3,1,R,b_r_pinky1,0.1611165,2.021669,-0.05778028,4787.787
3,1,R,b_r_pinky2,0.1578286,2.051886,-0.05332039,4787.787
3,1,R,b_r_pinky3,0.164214,2.065152,-0.06731211,4787.787
3,1,R,r_thumb_finger_tip_marker,0.1806968,2.090394,-0.06290984,4787.787
3,1,R,r_index_finger_tip_marker,0.2232289,2.096061,0.008930452,4787.787
3,1,R,r_middle_finger_tip_marker,0.1863916,2.103898,-0.005543841,4787.787
3,1,R,r_ring_finger_tip_marker,0.1834559,2.077866,-0.07580043,4787.787
3,1,R,r_pinky_finger_tip_marker,0.1767683,2.068901,-0.08493222,4787.787
3,1,L,b_l_wrist,-0.02724531,1.99311,-0.1315013,4804.451
3,1,L,b_l_forearm_stub,-0.02724531,1.99311,-0.1315013,4804.451
3,1,L,b_l_thumb0,-0.03247958,2.014216,-0.1183261,4804.451
3,1,L,b_l_thumb1,-0.03630896,2.036264,-0.107516,4804.451
3,1,L,b_l_thumb2,-0.03101116,2.066818,-0.09774206,4804.451
3,1,L,b_l_thumb3,-0.008099328,2.085969,-0.08192282,4804.451
3,1,L,b_l_index1,-0.03889026,2.045017,-0.04787419,4804.451
3,1,L,b_l_index2,-0.03632784,2.069072,-0.01866293,4804.451
3,1,L,b_l_index3,-0.03289532,2.088282,-0.004176174,4804.451
3,1,L,b_l_middle1,-0.0191461,2.034779,-0.04573521,4804.451
3,1,L,b_l_middle2,-0.009294085,2.057127,-0.01043277,4804.451
3,1,L,b_l_middle3,-0.001270084,2.078871,0.004458827,4804.451
3,1,L,b_l_ring1,-0.000326,2.030202,-0.05331043,4804.451
3,1,L,b_l_ring2,0.01246886,2.066353,-0.04623309,4804.451
3,1,L,b_l_ring3,0.006383511,2.074658,-0.07073069,4804.451
3,1,L,b_l_pinky0,0.0005340443,2.008955,-0.1040075,4804.451
3,1,L,b_l_pinky1,0.01739791,2.027262,-0.06573915,4804.451
3,1,L,b_l_pinky2,0.02313373,2.057441,-0.06589819,4804.451
3,1,L,b_l_pinky3,0.01458687,2.064417,-0.08295235,4804.451
3,1,L,l_thumb_finger_tip_marker,0.01413837,2.091095,-0.07268062,4804.451
3,1,L,l_index_finger_tip_marker,-0.02909078,2.103309,0.01197792,4804.451
3,1,L,l_middle_finger_tip_marker,0.006316341,2.097483,0.01931451,4804.451
3,1,L,l_ring_finger_tip_marker,-0.005432804,2.061785,-0.08773253,4804.451
3,1,L,l_pinky_finger_tip_marker,0.0001161061,2.055876,-0.09708635,4804.451
3,1,R,b_r_wrist,0.1988055,1.978173,-0.1231629,4804.451
3,1,R,b_r_forearm_stub,0.1988055,1.978173,-0.1231629,4804.451
3,1,R,b_r_thumb0,0.2076664,1.998115,-0.1101152,4804.451
3,1,R,b_r_thumb1,0.2145993,2.019443,-0.09940333,4804.451
3,1,R,b_r_thumb2,0.2139236,2.050166,-0.0887865,4804.451
3,1,R,b_r_thumb3,0.2004376,2.076053,-0.07175864,4804.451
3,1,R,b_r_index1,0.2205627,2.027229,-0.03983482,4804.451
3,1,R,b_r_index2,0.2250252,2.049745,-0.009641712,4804.451
3,1,R,b_r_index3,0.2256259,2.071375,0.001423729,4804.451
3,1,R,b_r_middle1,0.1994837,2.02029,-0.03723611,4804.451
3,1,R,b_r_middle2,0.1940627,2.048507,-0.005343547,4804.451
3,1,R,b_r_middle3,0.1903734,2.075701,-0.002923769,4804.451
3,1,R,b_r_ring1,0.1800035,2.018825,-0.04437111,4804.451
3,1,R,b_r_ring2,0.1732343,2.054912,-0.03123112,4804.451
3,1,R,b_r_ring3,0.1766219,2.073312,-0.05010113,4804.451
3,1,R,b_r_pinky0,0.1745743,1.998178,-0.09503221,4804.451
3,1,R,b_r_pinky1,0.1617567,2.018817,-0.05638394,4804.451
3,1,R,b_r_pinky2,0.1585352,2.048949,-0.05133966,4804.451
3,1,R,b_r_pinky3,0.1648172,2.062821,-0.06478037,4804.451
3,1,R,r_thumb_finger_tip_marker,0.1821927,2.088346,-0.06070387,4804.451
3,1,R,r_index_finger_tip_marker,0.2247896,2.091023,0.01212353,4804.451
3,1,R,r_middle_finger_tip_marker,0.1873596,2.100434,-0.004888342,4804.451
3,1,R,r_ring_finger_tip_marker,0.1842034,2.076723,-0.07302064,4804.451
3,1,R,r_pinky_finger_tip_marker,0.1772917,2.067705,-0.08217777,4804.451
3,1,L,b_l_wrist,-0.02738368,1.99178,-0.1313501,4817.664
3,1,L,b_l_forearm_stub,-0.02738368,1.99178,-0.1313501,4817.664
3,1,L,b_l_thumb0,-0.03279691,2.01267,-0.117905,4817.664
3,1,L,b_l_thumb1,-0.03699901,2.034505,-0.106804,4817.664
3,1,L,b_l_thumb2,-0.03182931,2.0652,-0.09741481,4817.664
3,1,L,b_l_thumb3,-0.00893379,2.084599,-0.08187672,4817.664
3,1,L,b_l_index1,-0.03960309,2.04247,-0.04706078,4817.664
3,1,L,b_l_index2,-0.03706353,2.065817,-0.0172794,4817.664
3,1,L,b_l_index3,-0.03367772,2.084669,-0.002319433,4817.664
3,1,L,b_l_middle1,-0.01979494,2.032338,-0.04500683,4817.664
3,1,L,b_l_middle2,-0.01003519,2.053866,-0.009173543,4817.664
3,1,L,b_l_middle3,-0.002095328,2.075259,0.006263165,4817.664
3,1,L,b_l_ring1,-0.0009241338,2.027992,-0.05259213,4817.664
3,1,L,b_l_ring2,0.011944,2.063601,-0.04325647,4817.664
3,1,L,b_l_ring3,0.006845742,2.074792,-0.066813,4817.664
3,1,L,b_l_pinky0,0.000214315,2.007441,-0.1035693,4817.664
3,1,L,b_l_pinky1,0.01685202,2.025342,-0.06501131,4817.664
3,1,L,b_l_pinky2,0.02326187,2.055327,-0.0631331,4817.664
3,1,L,b_l_pinky3,0.01539549,2.064393,-0.07951836,4817.664
3,1,L,l_thumb_finger_tip_marker,0.01323947,2.090146,-0.07272268,4817.664
3,1,L,l_index_finger_tip_marker,-0.02988915,2.09933,0.01417227,4817.664
3,1,L,l_middle_finger_tip_marker,0.005418943,2.093561,0.02153425,4817.664
3,1,L,l_ring_finger_tip_marker,-0.004659392,2.064548,-0.08571047,4817.664
3,1,L,l_pinky_finger_tip_marker,0.0008783683,2.058332,-0.09483663,4817.664
3,1,R,b_r_wrist,0.1991174,1.976426,-0.1224771,4817.664
3,1,R,b_r_forearm_stub,0.1991174,1.976426,-0.1224771,4817.664
3,1,R,b_r_thumb0,0.2080872,1.996172,-0.1092073,4817.664
3,1,R,b_r_thumb1,0.2150164,2.01738,-0.09826034,4817.664
3,1,R,b_r_thumb2,0.2142949,2.048026,-0.08742398,4817.664
3,1,R,b_r_thumb3,0.2011468,2.073984,-0.0702415,4817.664
3,1,R,b_r_index1,0.2210965,2.024446,-0.03860565,4817.664
3,1,R,b_r_index2,0.2259159,2.04601,-0.007780158,4817.664
3,1,R,b_r_index3,0.2267655,2.067413,0.00370318,4817.664
3,1,R,b_r_middle1,0.1999736,2.017607,-0.03609959,4817.664
3,1,R,b_r_middle2,0.1944782,2.045796,-0.004195048,4817.664
3,1,R,b_r_middle3,0.1909167,2.073035,-0.002113201,4817.664
3,1,R,b_r_ring1,0.1804913,2.016337,-0.04326616,4817.664
3,1,R,b_r_ring2,0.1738435,2.052301,-0.02973364,4817.664
3,1,R,b_r_ring3,0.1771781,2.071443,-0.04786146,4817.664
3,1,R,b_r_pinky0,0.1749825,1.996272,-0.09415194,4817.664
3,1,R,b_r_pinky1,0.1622555,2.01657,-0.05529352,4817.664
3,1,R,b_r_pinky2,0.1590674,2.046628,-0.0498047,4817.664
3,1,R,b_r_pinky3,0.1652496,2.060993,-0.06276438,4817.664
3,1,R,r_thumb_finger_tip_marker,0.1833422,2.086791,-0.05905249,4817.664
3,1,R,r_index_finger_tip_marker,0.2261429,2.086903,0.01470474,4817.664
3,1,R,r_middle_finger_tip_marker,0.1880885,2.097745,-0.004573892,4817.664
3,1,R,r_ring_finger_tip_marker,0.1846864,2.076177,-0.07056882,4817.664
3,1,R,r_pinky_finger_tip_marker,0.1776445,2.066859,-0.0799134,4817.664
3,1,L,b_l_wrist,-0.02749259,1.990733,-0.1312311,4833.14
3,1,L,b_l_forearm_stub,-0.02749259,1.990733,-0.1312311,4833.14
3,1,L,b_l_thumb0,-0.03304512,2.011451,-0.1175775,4833.14
3,1,L,b_l_thumb1,-0.03756861,2.033105,-0.1062522,4833.14
3,1,L,b_l_thumb2,-0.03248729,2.063943,-0.09729182,4833.14
3,1,L,b_l_thumb3,-0.009570541,2.083563,-0.08206498,4833.14
3,1,L,b_l_index1,-0.0401563,2.040463,-0.04643687,4833.14
3,1,L,b_l_index2,-0.037593,2.063236,-0.01621647,4833.14
3,1,L,b_l_index3,-0.03422396,2.08178,-0.0008726172,4833.14
3,1,L,b_l_middle1,-0.02029849,2.030416,-0.04444823,4833.14
3,1,L,b_l_middle2,-0.0106172,2.051173,-0.008141831,4833.14
3,1,L,b_l_middle3,-0.002745254,2.07219,0.007836426,4833.14
3,1,L,b_l_ring1,-0.001389159,2.026251,-0.05203914,4833.14
3,1,L,b_l_ring2,0.01158276,2.061207,-0.0406156,4833.14
3,1,L,b_l_ring3,0.007465917,2.075031,-0.06293377,4833.14
3,1,L,b_l_pinky0,-3.595208E-05,2.006246,-0.1032281,4833.14
3,1,L,b_l_pinky1,0.01642642,2.023826,-0.06444805,4833.14
3,1,L,b_l_pinky2,0.02352406,2.053477,-0.06068244,4833.14
3,1,L,b_l_pinky3,0.01642444,2.064495,-0.0761991,4833.14
3,1,L,l_thumb_finger_tip_marker,0.01254132,2.089513,-0.07301652,4833.14
3,1,L,l_index_finger_tip_marker,-0.03043413,2.096109,0.01590775,4833.14
3,1,L,l_middle_finger_tip_marker,0.004707511,2.090121,0.02356995,4833.14
3,1,L,l_ring_finger_tip_marker,-0.003653108,2.06753,-0.08329355,4833.14
3,1,L,l_pinky_finger_tip_marker,0.001986251,2.061001,-0.09236882,4833.14
3,1,R,b_r_wrist,0.1993629,1.97505,-0.1219373,4833.14
3,1,R,b_r_forearm_stub,0.1993629,1.97505,-0.1219373,4833.14
3,1,R,b_r_thumb0,0.2084168,1.994641,-0.1084954,4833.14
3,1,R,b_r_thumb1,0.2153175,2.015763,-0.09736553,4833.14
3,1,R,b_r_thumb2,0.2145109,2.046357,-0.0863899,4833.14
3,1,R,b_r_thumb3,0.2016433,2.072397,-0.06911796,4833.14
3,1,R,b_r_index1,0.2215107,2.022256,-0.03764894,4833.14
3,1,R,b_r_index2,0.2266693,2.042976,-0.006303046,4833.14
3,1,R,b_r_index3,0.2277513,2.064171,0.00553987,4833.14
3,1,R,b_r_middle1,0.2003539,2.015496,-0.03521454,4833.14
3,1,R,b_r_middle2,0.1947672,2.04372,-0.003355924,4833.14
3,1,R,b_r_middle3,0.1913054,2.070995,-0.0016153,4833.14
3,1,R,b_r_ring1,0.1808708,2.01438,-0.0424043,4833.14
3,1,R,b_r_ring2,0.174304,2.050239,-0.02855878,4833.14
3,1,R,b_r_ring3,0.177542,2.070086,-0.04593,4833.14
3,1,R,b_r_pinky0,0.1753025,1.99477,-0.09346135,4833.14
3,1,R,b_r_pinky1,0.1626447,2.0148,-0.05444119,4833.14
3,1,R,b_r_pinky2,0.1594612,2.044793,-0.04860807,4833.14
3,1,R,b_r_pinky3,0.1655393,2.059578,-0.06113803,4833.14
3,1,R,r_thumb_finger_tip_marker,0.1842339,2.085655,-0.05783376,4833.14
3,1,R,r_index_finger_tip_marker,0.2273309,2.083514,0.01680631,4833.14
3,1,R,r_middle_finger_tip_marker,0.1886352,2.095669,-0.004566659,4833.14
